Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Cover_Type
2793,64,6,119,0,916,238,207,60,2601,1,1,0,0,2
2983,49,13,151,3,1149,247,212,95,3404,1,0,0,0,7
2180,328,13,104,5,746,200,233,59,610,1,0,0,1,3
2834,100,11,466,2,445,238,207,52,1021,0,0,0,0,5
2100,4,15,87,7,1582,239,231,147,1853,0,0,0,1,2
3223,21,10,30,104,1044,225,248,73,896,0,0,1,0,5
3210,20,14,188,28,3762,240,216,103,2044,1,0,0,1,6
2226,320,35,644,21,2463,221,192,100,1120,0,0,0,1,4
2186,9,31,62,7,1121,244,194,147,4047,0,0,1,0,6
2278,27,13,54,-13,290,232,218,165,448,0,0,0,1,4
2979,28,8,38,117,1305,250,239,79,1790,1,0,0,1,4
2599,19,13,116,10,596,218,230,94,1100,1,0,0,1,4
3149,67,12,170,2,1145,212,222,162,679,0,1,0,1,2
2136,24,36,26,40,411,228,215,137,1122,0,0,0,0,5
3359,172,13,400,87,4648,227,220,193,1063,0,0,1,0,7
2692,107,13,407,35,1542,252,191,150,328,1,0,0,1,4
2623,168,11,163,8,1832,246,237,166,3843,1,0,0,0,2
2724,83,19,205,4,2960,253,157,25,2558,1,1,0,1,4
2961,10,14,41,0,1046,252,202,75,1419,1,0,0,0,4
2611,124,12,380,1,1104,209,222,105,2100,0,0,1,0,2
2209,319,34,6,-1,666,224,186,74,933,0,0,0,1,6
2721,177,15,97,0,1240,201,221,156,672,0,0,0,1,6
2937,76,11,59,7,1068,224,196,130,3479,1,1,1,0,2
3102,61,20,22,-6,604,243,227,152,3059,0,0,0,0,5
2237,50,21,130,78,139,232,214,189,656,0,0,0,1,4
2194,173,18,47,47,2181,241,215,84,1076,1,1,0,1,4
2590,57,20,299,102,264,210,217,202,851,0,0,0,1,6
2089,240,17,721,146,1130,210,214,169,1172,0,0,0,1,3
2541,71,10,503,9,2035,217,217,124,1587,1,0,1,0,2
2342,87,11,134,15,93,247,243,119,2656,0,0,1,0,3
2691,326,10,7,-15,2189,239,210,160,772,1,0,0,0,5
2076,278,16,26,70,109,171,179,100,824,0,0,0,1,3
2170,53,10,27,10,1162,240,194,206,3556,0,0,0,1,4
2411,35,16,46,-18,43,238,202,98,612,0,0,0,1,3
3314,23,8,94,30,1275,219,217,178,2091,1,0,1,0,1
2659,19,7,82,92,863,224,224,156,1372,1,1,0,1,4
2553,129,10,31,-11,664,222,240,69,1591,0,1,0,0,5
2550,78,30,68,58,144,250,211,43,237,0,0,0,1,4
2488,196,25,323,109,325,253,178,152,1536,1,1,1,0,5
2355,29,23,366,45,1023,217,177,210,1521,0,0,0,1,6
2059,145,8,17,38,856,236,178,16,1223,1,0,0,1,4
3052,65,41,129,8,874,236,187,161,915,1,0,0,1,3
2190,62,41,108,-14,117,243,240,51,438,0,0,0,1,4
3302,58,15,221,2,1452,246,173,82,3251,1,0,1,0,1
2269,103,25,382,-4,261,253,222,40,732,1,0,0,1,4
2852,137,15,305,24,1003,234,207,121,2209,0,0,1,0,1
2589,213,39,300,2,1802,242,158,55,1869,1,0,0,1,4
2407,13,13,134,10,1420,208,230,125,2788,1,0,0,1,2
2474,209,13,363,99,879,191,179,154,1217,0,0,0,1,3
2258,210,14,206,-11,1594,238,220,151,1967,0,0,0,1,4
3021,54,14,220,0,2178,236,190,127,1165,0,0,1,0,1
2398,42,5,186,13,1827,246,221,41,1811,1,0,0,0,2
3143,286,9,295,-3,708,221,223,140,2975,0,0,1,0,7
1973,84,13,107,1,978,248,233,124,670,0,0,0,1,4
2274,84,36,90,70,1026,225,170,200,1361,0,0,0,1,6
2222,59,8,10,1,675,239,179,125,554,1,0,0,1,4
2971,141,11,64,8,2301,239,196,92,1081,1,0,1,0,2
2317,46,12,59,-6,557,247,175,68,1295,1,0,0,1,4
2539,55,17,127,-24,182,241,226,110,2183,1,0,0,0,4
2434,75,12,25,33,1802,237,247,20,1958,0,0,0,1,4
2140,45,24,60,76,808,205,183,177,1901,0,0,0,1,4
2478,122,39,45,77,327,205,172,70,1485,0,0,0,1,6
2862,70,18,320,120,1997,234,201,44,2584,1,0,0,0,2
2021,58,24,130,-12,1511,247,167,59,1474,1,0,0,1,4
2323,24,23,88,2,2505,248,202,107,4274,1,0,0,1,4
2338,79,31,12,32,678,246,167,21,689,1,0,0,1,4
2220,13,27,358,4,911,240,196,141,566,0,1,0,1,2
3638,15,10,28,-7,4479,238,217,110,3670,0,0,1,0,2
3177,285,13,292,55,2094,186,248,232,2542,0,0,1,0,5
3373,37,11,121,35,2978,237,166,170,1450,0,0,0,1,5
2022,331,27,635,52,2318,219,184,157,545,0,0,0,1,3
2490,77,19,198,-9,984,239,214,59,1838,0,0,0,1,6
3255,160,6,77,8,1248,241,215,57,869,1,0,0,1,5
3415,256,10,47,185,2300,227,248,148,2438,0,0,1,0,1
3215,313,15,373,32,932,209,245,149,2706,1,0,1,0,2
2298,69,37,228,57,787,251,184,157,628,0,0,0,1,4
3349,19,12,255,26,1386,230,216,159,3999,0,0,1,0,2
3114,50,5,355,5,2207,204,237,161,3462,1,0,1,0,7
2058,61,13,215,94,736,180,177,203,2485,0,0,0,1,6
2040,123,20,2,-14,1635,175,193,197,684,0,0,0,1,3
2583,141,23,508,20,1315,182,225,175,3037,0,0,1,0,7
2381,51,22,269,-1,2314,246,202,92,2047,0,0,0,1,4
2159,72,27,35,5,423,235,234,70,528,0,0,0,1,4
2638,160,19,51,23,1090,253,210,109,1908,1,0,0,0,5
2837,210,17,392,35,1718,239,158,182,1186,0,0,0,0,7
1939,270,40,427,75,228,221,204,161,711,0,0,0,0,6
2205,56,27,27,3,382,248,216,165,3570,1,0,0,1,4
2955,123,6,133,-5,1640,228,212,38,839,0,0,0,0,4
3136,61,13,51,6,1255,227,231,123,2889,0,0,1,0,2
2293,227,10,203,49,1030,249,208,22,655,1,0,0,1,4
2968,59,20,864,-2,655,243,225,33,1685,0,0,1,0,5
2675,197,15,152,1,3520,248,230,94,1131,0,1,0,0,1
3262,74,11,5,-7,756,239,234,128,1771,1,0,0,1,6
2172,91,13,165,-13,525,234,192,181,1068,0,0,0,1,5
2314,84,21,67,38,171,252,235,137,1044,0,0,0,1,4
2964,22,11,77,7,420,226,210,154,2190,1,0,1,0,2
2483,108,33,86,157,1194,242,223,160,5041,1,0,0,1,6
2213,85,30,254,33,488,244,169,145,2195,0,0,0,1,4
2091,32,45,368,127,366,253,206,78,1692,0,0,0,1,3
2538,270,19,31,30,1443,154,241,112,3257,0,0,1,0,2
2418,39,19,721,10,3687,238,202,161,2436,0,0,1,0,2
2581,101,15,27,11,266,221,199,174,4439,1,0,1,0,3
2700,359,11,543,18,93,224,180,116,3284,1,0,0,0,2
2230,46,16,136,52,212,248,207,102,1449,0,0,0,1,4
2346,27,18,238,26,1379,252,224,117,901,0,0,0,1,3
2799,131,4,58,1,93,246,216,59,1198,1,0,1,0,5
2013,113,18,190,-1,522,233,208,107,1755,0,0,0,0,2
2190,63,12,185,-4,2768,237,246,122,384,0,0,0,1,4
2114,297,17,150,190,99,236,228,131,651,0,0,0,1,4
2600,45,13,424,-10,3961,220,215,149,2349,0,0,1,0,2
2937,92,8,345,1,2039,243,206,132,720,1,1,0,0,2
2230,8,10,216,-10,697,199,245,208,648,0,0,0,1,4
2206,62,13,85,-6,2289,248,141,51,1292,0,0,0,1,4
2596,186,8,21,-6,1243,246,180,44,976,0,0,0,1,5
2948,80,23,176,7,741,242,216,57,2029,1,0,0,0,4
2155,164,13,362,-4,2675,238,207,149,992,0,0,0,1,3
2721,43,20,255,95,986,232,212,224,2426,0,0,1,0,2
2344,11,24,196,8,2052,253,235,118,1583,1,0,0,1,5
2184,344,27,92,4,416,227,224,56,2608,0,0,0,1,6
2213,71,8,57,-1,991,208,233,147,1559,0,0,0,1,6
2024,53,12,14,-4,1288,246,217,124,1415,1,0,0,1,4
2092,107,18,249,-2,1564,249,197,165,1981,0,0,0,1,4
3079,115,22,221,61,865,253,237,177,5176,0,0,0,0,2
2611,43,13,89,79,772,250,212,44,2925,1,0,0,1,6
2012,113,9,11,5,1211,243,243,131,2161,0,0,0,1,1
2280,311,16,18,10,674,239,214,144,1271,0,0,0,1,4
2063,95,12,88,89,498,198,199,74,853,0,0,0,1,3
2758,55,10,93,-2,1466,244,219,118,1475,1,0,0,0,2
2329,39,22,80,-2,374,242,229,179,811,0,0,0,0,2
2048,29,9,82,1,246,227,238,204,1807,0,0,0,0,6
2226,42,5,176,-8,858,233,232,142,935,0,0,0,1,6
3112,43,8,237,-10,1885,221,205,127,2139,0,0,1,0,7
2128,75,30,414,5,1114,254,170,93,765,1,0,0,1,4
2472,46,31,13,-5,2827,232,218,80,635,1,0,0,1,4
2612,1,33,28,-12,323,248,230,179,1212,0,0,0,1,4
2522,75,41,89,-12,1241,176,187,171,1778,0,0,0,1,6
2212,326,14,271,19,1466,217,154,190,3206,0,1,0,1,3
2383,238,37,433,15,327,246,183,144,1862,0,0,0,1,2
2479,123,11,231,-5,1226,244,217,106,2195,1,0,0,0,5
2377,20,25,477,79,694,231,200,148,356,0,0,0,1,6
2643,7,3,192,58,621,253,252,72,966,0,0,0,0,4
3039,62,17,85,-8,345,236,236,134,2632,1,0,0,1,4
2289,209,16,3,-4,886,239,224,122,2191,0,0,0,1,4
2631,107,22,110,-9,2239,244,199,118,2136,1,0,0,0,5
2460,126,24,454,31,1896,247,186,108,2235,1,0,0,1,6
3344,28,11,209,6,3436,228,241,96,683,0,0,1,0,7
2312,238,9,101,-2,1753,228,222,197,1170,0,0,0,1,6
2065,316,7,152,9,831,244,238,165,1162,0,0,0,1,3
2491,88,34,313,-3,686,240,160,147,1387,0,0,1,0,5
2531,146,16,77,13,43,242,233,29,226,0,0,0,1,4
2578,324,24,39,38,573,219,227,84,3478,0,0,0,1,3
2180,81,13,133,4,2298,239,203,116,2723,0,0,0,1,5
2385,34,9,265,53,1077,254,168,78,1682,0,0,0,1,2
2226,35,14,26,-3,853,246,218,125,1679,1,0,0,1,4
3216,294,23,262,80,1062,209,222,153,1488,0,0,0,0,6
2111,48,11,335,-3,1645,252,204,88,1816,1,0,0,1,4
2056,322,22,405,37,1386,236,160,198,3785,0,0,0,0,3
2076,322,10,533,51,1396,234,214,169,4223,0,0,0,0,6
2199,50,8,70,-5,363,218,227,138,598,0,0,0,1,6
2016,105,7,4,157,4190,249,160,89,2956,1,0,0,1,7
2176,190,14,82,0,766,253,217,71,1553,0,0,0,1,5
2024,135,16,158,-15,1366,225,213,106,1316,0,0,0,1,4
2663,79,27,117,84,596,235,231,206,2286,0,0,0,1,3
2115,70,14,10,-12,1193,233,243,109,4338,0,0,0,0,5
2479,154,23,310,8,1827,239,222,149,1742,1,0,0,1,3
2799,120,24,2,54,2190,252,228,122,871,0,0,0,1,6
2597,105,22,70,-14,424,231,201,69,1027,0,1,0,1,4
2194,150,20,761,4,1366,253,218,60,546,0,0,0,1,6
2091,30,14,7,87,451,245,214,100,917,0,0,0,1,4
2699,67,4,77,17,341,247,237,113,263,0,0,0,1,4
2118,342,30,343,36,1079,234,216,183,1383,0,1,0,1,6
2457,47,11,125,-12,2065,250,234,28,2822,1,0,0,1,2
2610,138,14,203,-11,2525,184,250,174,116,0,0,1,0,7
2651,57,15,273,5,2360,252,225,61,1785,1,1,0,1,2
2627,52,25,916,21,2771,231,209,128,5506,0,0,1,0,6
2103,222,18,220,85,1565,193,249,231,2141,0,0,0,0,3
3180,94,30,228,35,1053,223,234,138,1189,1,0,1,0,7
2175,42,40,466,191,527,174,203,195,2213,1,0,0,1,6
2762,41,16,182,4,1563,250,205,128,3700,1,0,1,0,6
2084,112,31,6,14,1282,244,167,179,575,0,0,0,1,4
2486,325,31,190,9,1587,198,203,115,4819,0,0,0,1,6
2886,46,11,23,20,1025,218,196,121,1635,0,0,1,0,6
2893,70,14,198,14,3723,217,235,131,5054,0,0,1,0,1
2127,75,43,28,24,553,178,147,56,802,0,0,0,1,3
2178,45,13,75,75,1068,246,219,117,1346,0,0,0,1,6
2820,34,11,4,43,646,240,229,117,955,1,0,0,0,4
3381,61,13,62,-1,1537,253,230,74,1958,1,1,0,0,2
3092,9,27,389,4,2422,236,210,68,2191,1,0,1,0,1
2280,68,16,18,-7,426,252,224,113,1320,1,0,0,1,4
2408,94,38,139,44,1799,248,250,77,1246,0,0,0,0,5
2223,315,15,59,88,1666,179,248,161,1959,0,0,0,1,4
2305,49,34,198,-38,510,244,219,101,1192,0,0,0,1,3
3321,70,11,222,38,4392,196,206,60,1092,1,0,1,0,1
3370,28,6,102,2,4517,184,203,154,2298,1,0,1,0,2
2074,69,44,852,9,263,245,151,134,2279,0,0,0,1,3
2662,12,9,221,44,2545,249,234,138,1311,0,0,1,0,2
2625,220,8,1060,164,1086,239,230,155,1126,0,0,1,0,5
3018,99,6,16,35,817,252,182,158,1074,0,0,0,0,2
2618,39,5,31,141,2981,241,213,47,1219,1,0,1,0,5
3270,218,15,188,87,2465,228,251,138,1806,0,0,1,0,5
2358,173,39,481,40,492,217,246,222,2162,0,0,1,0,3
2984,80,20,398,77,4562,243,189,73,1318,1,1,0,0,5
2238,129,11,216,32,801,240,180,123,448,0,0,0,1,3
2367,56,13,15,-5,832,250,222,72,938,1,0,0,1,4
2779,26,27,526,12,1367,254,212,105,2225,1,0,0,0,5
2492,185,23,707,131,1695,159,228,147,930,0,0,0,1,6
2702,192,17,122,12,791,247,216,138,1377,0,0,0,1,3
2313,281,31,366,93,328,207,183,202,1170,0,0,0,1,4
3335,125,9,781,1,1196,175,241,140,1395,1,0,1,0,2
2206,74,9,55,-9,576,238,216,99,513,0,0,0,1,6
2151,144,29,372,-2,1443,247,214,9,2487,1,1,0,1,4
2325,91,23,25,2,136,211,177,184,920,1,0,0,1,4
3096,64,6,295,2,1009,249,194,43,1016,0,0,0,1,4
2600,79,36,46,-46,269,225,155,112,1050,0,1,0,1,4
2379,71,16,123,38,86,201,196,58,639,0,0,0,1,3
2521,150,33,96,102,1547,251,202,43,1357,1,0,0,1,5
2156,65,10,22,15,624,177,222,211,782,0,0,0,1,3
2231,351,14,264,236,2876,209,251,210,2062,0,0,0,1,6
3029,72,11,464,0,920,243,194,155,1236,0,0,0,0,5
2851,45,12,110,-17,882,235,218,98,1519,0,0,0,1,4
2391,175,17,124,-7,677,250,213,139,1403,0,0,0,1,4
2951,35,6,150,-6,4489,225,209,109,4108,1,0,1,0,2
2179,76,12,103,11,896,250,225,75,4665,0,0,1,0,2
2771,95,9,159,13,515,251,219,30,930,1,0,0,1,4
2825,336,26,414,13,1612,194,221,58,1392,1,0,1,0,2
2184,83,44,256,105,431,173,154,122,321,0,0,0,1,4
2288,178,29,102,3,649,239,164,91,739,0,0,0,1,5
3286,284,21,356,6,667,230,201,199,1270,0,0,0,1,6
2799,249,16,75,71,328,233,233,211,2167,0,0,1,0,3
2183,311,32,67,-4,379,186,161,193,538,0,0,0,1,3
3408,22,10,620,3,3699,202,218,142,1264,0,0,1,0,2
2150,202,17,291,0,1543,235,249,187,892,0,0,0,1,3
2560,329,28,64,127,1067,244,200,138,3813,1,0,1,0,2
2227,16,10,2,-1,1706,251,229,134,2041,1,0,0,1,3
2843,21,12,148,-5,335,232,202,110,6227,0,0,0,0,3
2261,74,27,50,56,388,229,215,154,1756,0,0,0,1,3
2934,130,27,255,-3,3532,233,198,94,916,1,1,0,0,2
2649,32,8,117,-11,925,252,231,62,3795,0,0,0,1,2
2384,113,17,427,3,434,211,186,205,540,0,0,1,0,3
2183,117,29,91,58,836,238,174,140,199,1,1,0,1,4
2698,85,17,194,-1,421,237,224,166,4117,1,0,1,0,4
2024,11,18,83,8,696,223,229,67,1041,1,0,0,1,7
2021,187,34,99,111,813,239,219,151,882,0,0,0,1,4
2245,33,12,1,-4,1080,245,197,92,1635,1,0,0,0,6
2273,298,31,241,68,1769,162,170,166,1741,0,0,0,1,3
2469,10,8,63,49,947,226,234,166,1257,0,0,1,0,2
2227,193,16,51,55,708,208,206,190,426,0,0,0,1,3
2805,105,19,90,40,432,244,226,16,1367,0,0,0,0,5
3411,66,8,193,7,1541,225,209,117,3051,1,0,1,0,2
2157,252,16,12,94,682,249,182,147,2505,0,0,0,1,3
3003,77,9,65,-8,300,217,212,99,4303,1,0,1,0,7
2154,317,31,53,2,2875,222,233,205,1012,0,0,0,1,4
3373,341,21,172,49,4226,219,230,198,702,1,0,1,0,1
2816,237,9,225,27,1074,248,207,72,760,0,0,0,1,6
3144,39,23,74,83,496,244,217,93,2399,1,0,0,0,7
2783,44,16,329,60,1288,239,241,161,817,0,0,1,0,2
2098,59,8,215,-2,2411,214,198,215,1426,0,0,0,1,6
1946,351,28,363,44,1230,175,192,150,517,1,0,0,0,3
1986,307,11,326,85,995,181,230,221,1948,0,0,0,1,6
3270,32,10,288,44,669,228,236,133,2138,0,0,1,0,5
2218,58,6,217,57,512,190,231,228,1886,0,0,0,1,3
3033,62,10,169,15,343,234,244,217,672,0,0,1,0,2
2721,49,15,139,53,147,245,193,44,1659,1,0,0,0,5
2143,197,31,103,5,836,247,213,181,875,1,0,0,0,2
2151,62,35,352,54,933,247,211,130,772,0,0,0,1,4
2919,210,10,13,59,836,249,222,22,412,0,0,1,0,5
2389,73,42,56,57,739,185,194,217,1848,1,0,0,1,3
2015,66,19,454,-10,258,231,197,163,990,0,0,0,1,4
2720,83,20,75,2,394,238,239,168,2547,0,0,0,0,2
2738,152,17,533,1,99,253,214,104,1904,1,1,0,0,5
3311,126,16,848,16,4068,244,222,210,910,0,0,1,0,2
2047,74,10,363,54,1576,244,223,138,1166,0,0,0,1,6
2203,95,14,380,71,274,210,162,43,622,0,0,0,1,3
2046,173,26,187,-1,1120,221,249,192,2123,0,0,0,1,3
2023,22,26,170,77,574,229,217,99,2884,1,0,0,1,4
2463,94,7,222,167,591,235,228,95,1121,0,0,0,1,4
3353,35,25,4,9,2525,232,225,147,2938,1,0,1,0,1
2627,159,31,4,-5,396,249,205,50,1574,1,1,0,1,4
2524,130,19,165,5,166,254,235,76,1681,0,0,0,1,3
3267,25,15,236,139,803,223,219,212,2467,1,1,1,0,2
2821,149,14,150,3,1936,246,219,119,3274,0,0,0,0,5
3075,146,8,1,36,2512,229,234,79,1490,1,0,0,0,2
2418,47,18,48,1,2497,200,201,103,1629,0,0,0,0,5
2384,121,18,244,8,692,240,202,131,1153,0,0,0,1,3
2728,195,8,436,46,2069,170,250,159,1926,0,0,1,0,7
2890,63,14,43,-5,702,235,213,94,2795,1,0,0,0,1
3168,79,4,207,26,830,253,234,28,1928,1,0,0,0,5
2153,68,34,236,72,1147,224,243,125,490,0,0,0,1,4
2178,98,11,597,13,481,248,203,94,2621,0,0,0,1,2
2483,108,38,354,57,188,187,218,179,2002,0,0,0,1,4
3015,79,26,188,66,618,228,235,93,2118,0,0,1,0,2
2966,10,11,47,3,918,247,211,124,1043,1,0,0,0,5
2330,318,7,227,29,514,245,214,209,930,0,0,0,1,3
2080,122,24,132,39,165,238,182,145,663,0,1,0,1,4
2684,18,11,108,3,3732,233,214,116,4338,0,0,1,0,7
2465,244,20,134,-13,208,182,248,113,219,0,0,0,1,3
2890,37,34,174,3,640,248,164,138,1773,0,0,0,1,3
2210,60,20,392,-7,906,243,234,166,548,1,0,0,1,3
2579,178,19,283,53,1192,226,252,171,1333,0,0,0,0,6
2915,27,24,115,4,777,211,219,139,3981,0,0,1,0,2
2253,11,35,136,-5,351,221,209,71,559,0,0,0,1,6
2804,49,28,97,8,524,250,199,118,1426,0,1,0,0,2
2919,86,7,12,9,1017,252,197,19,3378,0,1,0,0,2
2269,59,10,158,5,1332,253,215,80,4096,1,1,0,1,5
2828,94,18,838,-12,1100,228,213,40,827,0,0,1,0,2
2344,113,24,88,-96,1298,242,225,111,1192,0,0,0,0,4
2383,48,29,194,-1,3684,251,213,36,689,1,0,0,1,6
2312,108,20,468,-3,660,236,197,193,680,0,0,0,1,3
2328,109,12,31,44,512,242,225,200,1605,0,0,0,1,4
2841,110,29,222,10,873,250,207,37,3932,1,0,0,1,6
2191,65,16,25,10,1191,211,217,146,2255,0,0,0,1,3
2498,66,13,492,1,771,231,222,165,533,0,0,1,0,5
2091,111,19,101,1,146,244,237,157,2706,0,0,0,1,3
2679,8,19,463,0,657,250,234,102,1340,1,0,0,0,4
2856,143,15,491,218,5189,208,246,163,1665,1,0,1,0,2
2675,65,13,140,34,1255,251,206,111,1229,1,0,0,1,5
2343,177,3,101,68,403,251,252,61,1680,0,0,0,1,5
2393,66,17,147,9,361,253,189,93,832,1,0,0,0,4
2161,181,5,344,36,933,247,190,206,649,0,0,0,1,3
2183,76,22,122,42,362,240,140,118,1891,0,0,0,1,4
2076,315,24,591,71,509,162,198,186,1085,0,1,0,1,3
2004,150,34,255,200,498,247,229,102,693,0,0,0,1,4
2010,135,42,247,28,655,249,196,150,748,0,0,0,0,5
2835,72,16,148,44,529,240,200,51,2540,1,0,0,1,2
2961,61,13,326,-6,798,246,134,45,1281,0,0,0,1,4
2515,191,26,43,-2,478,233,226,144,1287,0,0,0,1,4
3193,148,9,474,63,741,233,223,159,2124,1,0,1,0,6
3052,212,7,304,-14,2652,248,214,153,1200,0,0,1,0,2
2435,95,24,124,34,654,228,240,147,1655,0,0,0,0,3
2159,37,19,88,2,731,228,210,73,684,0,0,0,1,4
2741,216,13,291,-2,1086,238,201,116,1064,1,1,0,0,2
3410,53,13,29,26,1573,235,203,113,1653,1,0,1,0,2
2766,38,12,98,-1,1433,250,213,201,2069,0,0,1,0,7
2527,80,5,589,27,512,234,230,93,1344,0,0,1,0,2
2515,81,40,51,-3,393,246,194,15,2445,0,0,0,1,4
2959,82,34,107,7,1615,252,194,57,3015,1,0,1,0,7
2563,73,4,170,75,659,214,231,97,1473,0,0,1,0,1
3099,40,8,146,15,2677,254,199,60,3784,1,0,0,0,2
2194,33,12,104,-3,671,227,222,63,1859,1,0,0,1,4
2306,159,14,121,17,1050,247,190,61,853,1,0,0,0,5
2357,277,32,142,9,349,225,217,89,1371,0,0,0,1,6
2609,154,9,619,-7,877,226,227,65,2936,0,0,1,0,2
2046,339,25,298,86,489,207,227,182,687,0,0,0,1,6
2155,201,30,289,3,530,250,243,182,1392,0,1,0,1,3
2221,69,12,43,41,462,228,208,135,793,0,0,0,1,3
2126,62,22,251,12,559,234,174,183,1255,0,0,0,1,4
3102,44,27,296,0,2640,248,210,69,1849,1,0,1,0,2
2841,33,18,113,-10,143,252,215,154,2224,1,1,0,1,4
2235,98,7,15,0,1277,235,176,184,3932,1,0,0,1,4
2390,127,33,244,35,764,225,226,109,1538,1,1,0,1,4
2213,132,36,379,137,1378,244,168,58,1768,1,0,0,1,7
2026,347,32,5,98,1122,241,178,202,869,0,0,0,1,6
2834,311,19,42,15,795,166,124,89,2891,0,0,0,1,4
2747,157,22,318,7,1524,254,249,195,773,0,0,0,1,4
2698,109,11,51,30,3716,182,223,139,1873,0,0,1,0,1
2278,328,32,35,2,1312,186,177,130,753,1,0,0,1,3
2620,89,7,49,13,731,245,209,119,6070,1,0,1,0,5
2668,79,24,418,-11,534,243,187,153,536,0,0,0,1,6
2940,56,10,10,123,1292,254,203,93,3292,0,1,1,0,7
2109,65,16,182,97,511,237,232,132,2110,1,0,0,0,4
2112,69,18,81,36,385,211,204,227,631,0,0,0,1,6
3236,227,16,94,-4,2272,250,235,131,2149,1,0,1,0,1
3081,68,14,93,33,5437,236,206,55,2975,1,1,1,0,2
2847,329,26,294,1,630,233,161,72,998,0,0,0,0,2
2064,156,29,294,-13,940,216,237,71,1822,0,1,0,1,4
2419,70,32,69,3,260,245,191,132,932,1,0,0,1,4
2704,74,10,465,11,1884,250,185,143,216,0,0,0,1,5
2402,208,14,466,143,1271,215,168,135,663,0,0,0,1,3
3397,49,13,723,-1,2057,213,221,59,2150,0,0,1,0,1
2751,40,11,173,-4,2075,232,211,143,1518,1,1,0,0,2
3230,59,12,51,1,115,234,232,120,2401,1,0,1,0,5
2344,60,12,25,38,1197,254,214,127,482,1,0,0,1,4
3041,82,16,99,-8,1286,248,226,100,1762,1,1,0,1,2
2582,74,29,1125,32,703,231,158,164,6510,0,0,1,0,5
2236,159,14,90,-7,2023,246,210,148,659,0,0,0,1,5
2539,255,29,176,31,297,149,249,170,1260,0,0,0,0,6
2448,273,10,91,-5,1052,159,234,180,1049,0,0,0,1,6
2322,99,4,147,4,1142,253,228,146,2189,0,0,0,1,6
2859,90,16,188,-4,4185,234,224,199,3217,0,0,1,0,1
2326,137,24,158,-7,726,223,235,116,991,0,0,0,1,3
2404,84,10,263,50,2421,246,190,74,5988,0,0,1,0,2
2077,346,18,230,32,1314,217,153,160,801,1,0,0,1,6
2237,16,9,36,7,237,253,208,123,3042,1,0,0,1,4
2880,103,13,116,64,542,217,252,198,2150,1,0,1,0,2
2240,40,14,15,21,1671,234,196,115,307,0,0,0,1,6
2920,15,14,2,-9,1085,231,205,52,1651,1,0,0,0,2
3399,16,14,192,2,1347,234,225,149,1593,0,0,1,0,7
2430,48,7,1,-2,1111,246,216,152,1253,1,0,0,1,4
2199,6,17,262,8,663,190,189,202,688,0,0,0,1,6
2137,25,14,166,93,1220,231,207,98,1726,0,1,0,1,6
2949,117,12,233,2,4010,192,234,146,1890,0,0,1,0,7
2650,8,12,312,-5,1322,253,206,147,3753,1,0,1,0,2
2913,22,6,143,62,876,230,210,147,1278,0,0,1,0,5
2534,187,30,486,84,1258,234,234,208,425,1,0,1,0,5
2355,194,27,96,28,296,215,178,100,656,0,0,0,1,6
2358,56,16,507,4,973,189,216,77,1642,0,0,0,1,4
2337,94,30,86,21,685,178,226,162,1801,0,0,0,1,6
2248,92,12,306,-52,1573,229,216,199,807,0,0,0,0,6
3235,48,13,609,5,3932,233,210,125,3245,1,0,1,0,7
2013,97,40,589,-11,2146,152,206,161,122,0,0,0,1,5
2462,352,14,90,23,852,211,202,161,1047,1,0,0,1,6
2081,41,35,14,24,1172,201,223,185,923,0,0,0,1,6
2590,143,25,220,-13,1976,218,213,63,577,0,0,0,0,3
2199,308,33,16,-1,57,249,192,112,546,0,0,0,1,3
2697,351,20,77,85,749,215,240,220,1658,0,0,0,1,4
2439,58,15,83,43,1829,214,220,171,1467,1,0,1,0,7
3196,77,11,321,-10,3359,245,223,164,679,0,1,1,0,2
3246,44,11,186,116,4297,222,215,121,3173,1,0,1,0,1
2147,161,20,189,53,995,246,226,151,508,0,1,0,1,4
2533,45,8,261,-18,776,239,220,158,4461,0,0,0,1,6
3301,49,9,455,15,2336,219,217,139,684,0,0,1,0,7
2453,190,18,386,0,298,224,227,79,1134,0,0,0,1,6
3130,96,8,442,159,3347,216,222,138,1609,0,0,1,0,1
2387,139,21,24,-10,1418,243,228,135,1665,0,0,0,1,4
2391,113,22,155,107,296,252,187,16,1254,1,1,0,0,5
2031,106,25,23,-7,1179,247,230,145,937,1,0,0,1,4
3079,105,4,229,9,2389,244,223,190,1628,0,0,0,0,6
2950,80,30,286,-4,2930,212,186,158,1876,1,0,1,0,5
2623,68,33,53,-12,2516,250,203,84,612,0,0,0,1,2
2636,31,20,387,-1,401,247,232,154,824,1,0,0,1,6
2210,341,25,110,119,238,180,217,129,2430,0,0,0,1,3
2883,57,10,36,0,1123,225,214,154,2075,1,0,1,0,7
2551,55,18,54,3,1706,233,149,93,3977,1,0,0,1,6
2183,207,10,53,33,947,232,236,206,688,0,0,0,1,4
2282,128,29,98,4,151,244,163,1,4621,0,0,0,1,5
2881,44,16,10,74,1030,216,174,104,4495,1,0,0,1,7
