Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Cover_Type
2693,58,6,67,2,120,224,228,138,891,0,0,1,0,5
2902,112,19,120,22,2395,249,217,89,531,0,0,1,0,5
2811,120,5,297,13,450,229,235,140,525,1,0,0,0,5
2743,86,18,124,29,360,243,207,87,437,1,0,0,0,5
2813,149,15,90,10,2295,239,238,124,1168,0,0,1,0,5
2928,146,10,371,90,886,234,239,135,2324,0,0,1,0,5
2716,81,29,124,75,150,244,175,40,1802,1,0,0,0,5
2815,231,10,242,88,1627,205,249,181,2280,0,0,1,0,5
2933,195,11,360,95,845,218,249,164,2242,0,0,1,0,5
2849,66,19,309,158,324,235,199,88,1454,1,0,0,0,5
2759,104,14,95,20,420,243,221,104,365,1,0,0,0,5
2641,129,20,120,7,2290,248,224,95,2440,0,0,1,0,5
2570,268,8,192,40,1288,200,243,182,1302,0,0,1,0,5
2806,277,8,485,45,1931,198,242,183,1981,0,0,1,0,5
2803,74,46,175,141,190,224,111,0,1379,1,0,0,0,5
2846,111,23,240,124,1919,252,209,72,616,0,0,1,0,5
2734,69,28,90,48,95,236,172,49,1436,1,0,0,0,5
2561,337,9,175,19,1356,200,228,166,1396,0,0,1,0,5
2794,183,24,270,73,600,218,247,148,607,1,0,0,0,5
2778,89,12,42,5,816,238,220,111,2588,0,0,1,0,5
2943,186,20,680,239,591,219,250,156,1614,0,0,1,0,5
2712,42,13,90,0,2452,222,211,122,457,0,0,1,0,5
2746,90,33,162,97,180,248,168,22,2601,1,0,0,0,5
2895,319,9,760,218,2162,196,232,175,1766,0,0,1,0,5
2931,171,11,361,93,859,228,245,147,2269,0,0,1,0,5
2948,178,27,134,27,234,221,243,138,780,0,0,1,0,5
2799,137,27,60,0,693,249,218,78,1403,0,0,1,0,5
2689,86,23,108,35,212,246,194,64,607,1,0,0,0,5
2738,67,13,242,65,247,233,213,110,1999,1,0,0,0,5
2803,195,5,495,38,1969,219,244,160,1954,0,0,1,0,5
2890,143,16,234,71,2122,241,235,119,1036,0,0,1,0,5
2873,184,10,446,31,2442,223,247,157,1987,0,0,1,0,5
2814,113,20,150,36,2131,250,215,84,1360,0,0,1,0,5
2573,306,6,277,26,1414,202,236,174,1543,0,0,1,0,5
2814,54,17,474,146,484,228,201,101,2202,1,0,0,0,5
2772,206,26,175,90,1234,194,253,180,1677,0,0,1,0,5
2709,62,7,192,20,242,226,226,134,942,0,0,1,0,5
2750,40,12,474,30,60,221,214,126,720,0,0,1,0,5
2760,161,22,218,54,540,236,239,121,589,1,0,0,0,5
2884,261,9,0,0,2063,199,245,185,1400,0,0,1,0,5
2780,120,21,108,-21,582,250,217,85,283,1,0,0,0,5
2794,228,22,212,103,1060,182,254,202,1826,0,0,1,0,5
2700,52,9,108,7,124,225,221,130,850,0,0,1,0,5
2609,22,4,153,-2,626,217,230,150,6137,1,0,0,0,5
2648,162,18,180,14,2285,234,242,130,2420,0,0,1,0,5
2947,253,9,0,0,1734,201,246,184,1434,0,0,1,0,5
2887,254,7,30,1,1953,204,245,179,1468,0,0,1,0,5
2608,133,9,108,22,1170,235,236,131,497,1,0,0,0,5
2833,131,14,190,84,2010,242,232,116,882,0,0,1,0,5
2792,79,9,537,58,242,232,224,124,918,0,0,1,0,5
2894,168,13,492,49,2525,230,245,143,1936,0,0,1,0,5
2823,75,29,268,180,283,240,172,41,2012,1,0,0,0,5
2871,82,31,331,-28,351,244,170,31,2048,1,0,0,0,5
2790,74,10,30,-1,618,232,222,122,192,1,0,0,0,5
2836,141,12,797,58,2260,238,236,126,1651,0,0,1,0,5
2810,25,14,85,10,1684,213,210,131,1678,0,0,1,0,5
2832,57,19,85,28,2227,230,197,94,2265,0,0,1,0,5
2867,257,17,365,35,1044,177,248,208,1853,0,0,1,0,5
2938,167,20,390,100,759,232,243,133,2093,0,0,1,0,5
2549,54,13,120,4,1505,227,212,116,1541,0,0,1,0,5
2707,81,6,30,-2,2249,228,230,136,2458,0,0,1,0,5
2794,124,16,150,40,1987,245,227,105,849,0,0,1,0,5
2736,122,22,90,-15,430,251,217,82,376,1,0,0,0,5
2558,332,14,162,13,1383,187,222,174,1426,0,0,1,0,5
2814,198,17,417,118,845,212,252,169,1866,0,0,1,0,5
2879,56,25,306,154,1922,227,177,69,591,0,0,1,0,5
2776,67,23,0,0,190,235,188,73,1415,1,0,0,0,5
2827,67,15,277,148,300,234,208,102,1648,1,0,0,0,5
2853,274,21,60,12,2160,161,240,217,981,0,0,1,0,5
2777,342,2,0,0,1742,214,235,159,2391,0,0,1,0,5
2810,97,34,150,77,2179,251,170,17,421,0,0,1,0,5
2582,14,12,247,13,1613,209,216,143,1813,0,0,1,0,5
2833,206,8,787,58,2225,215,248,168,1680,0,0,1,0,5
2791,81,23,60,26,1723,244,194,68,1601,0,0,1,0,5
2734,307,9,30,6,1931,195,235,180,716,0,0,1,0,5
2868,44,29,300,38,350,213,165,68,1549,1,0,0,0,5
2939,284,9,324,31,5155,196,240,184,1744,1,0,0,0,5
2823,95,14,297,70,1809,241,219,104,782,0,0,1,0,5
2679,91,23,0,0,180,248,196,65,607,1,0,0,0,5
2876,190,27,120,31,492,208,248,157,1146,0,0,1,0,5
2775,82,7,30,3,1869,230,228,132,2741,1,0,0,0,5
2756,72,21,242,103,256,239,195,77,1741,1,0,0,0,5
2566,349,5,212,17,1480,211,232,159,1595,0,0,1,0,5
2874,146,21,942,96,2407,244,232,106,1500,0,0,1,0,5
2798,143,5,0,0,1994,227,239,145,2337,0,0,1,0,5
2511,38,6,162,12,703,220,227,143,5523,1,0,0,0,5
2753,319,9,0,0,2058,198,232,174,785,0,0,1,0,5
2838,96,18,255,71,458,246,210,86,1290,1,0,0,0,5
2576,355,8,228,9,1589,207,226,157,1776,0,0,1,0,5
2957,72,21,390,232,1921,239,194,76,641,0,0,1,0,5
2692,0,20,67,0,1176,186,198,146,2125,1,0,0,0,5
2751,342,11,391,80,2779,198,224,165,1371,0,0,1,0,5
2828,89,16,162,63,1573,243,212,95,1489,0,0,1,0,5
2893,104,2,180,2,1786,222,236,150,1406,0,0,1,0,5
2782,74,12,30,-4,604,235,217,112,201,1,0,0,0,5
2899,95,14,390,120,685,242,218,102,1224,1,0,0,0,5
2905,95,30,240,5,391,251,180,34,2143,1,0,0,0,5
2750,94,7,30,-5,1209,231,230,132,899,0,0,1,0,5
2772,86,32,218,122,240,246,170,28,1861,1,0,0,0,5
2786,52,11,182,10,2005,226,216,123,2609,1,0,0,0,5
2886,90,28,330,214,1249,249,182,42,816,0,0,1,0,5
2844,3,20,108,18,1476,188,197,143,1055,0,0,1,0,5
2837,233,9,792,72,2191,205,249,180,1712,0,0,1,0,5
2952,54,4,85,0,4609,222,231,144,2290,1,0,0,0,5
2748,36,8,576,29,120,220,221,137,785,0,0,1,0,5
2959,358,17,361,24,5143,192,207,151,1804,1,0,0,0,5
2813,272,11,564,52,1986,190,243,193,1920,0,0,1,0,5
2833,105,22,210,111,1945,251,207,73,595,0,0,1,0,5
2814,90,13,335,64,1762,240,219,107,711,0,0,1,0,5
2624,115,19,30,8,1290,249,218,88,573,1,0,0,0,5
2784,127,23,124,-21,607,251,219,83,295,1,0,0,0,5
2594,72,2,216,-2,480,222,234,149,6239,1,0,0,0,5
2795,18,10,658,61,330,212,218,142,994,0,0,1,0,5
2673,255,18,180,20,1298,175,248,209,1172,0,0,1,0,5
2947,95,11,162,49,2278,238,224,116,541,0,0,1,0,5
2941,173,8,421,103,805,225,244,152,2245,0,0,1,0,5
2900,292,19,607,199,1980,165,233,207,1931,0,0,1,0,5
2872,148,16,698,94,2249,239,237,122,1693,0,0,1,0,5
2850,173,9,331,22,2301,226,245,151,2089,0,0,1,0,5
2604,117,12,497,27,624,240,229,117,638,0,0,1,0,5
2878,337,13,430,206,1110,190,221,170,659,0,0,1,0,5
2915,123,29,335,174,2001,254,203,55,601,0,0,1,0,5
2566,321,6,234,19,1452,204,234,169,1565,0,0,1,0,5
2647,102,26,85,-32,120,252,197,56,660,1,0,0,0,5
2617,173,12,0,0,1249,227,246,149,845,0,0,1,0,5
2871,97,28,426,222,446,251,187,44,1869,1,0,0,0,5
2846,74,25,247,124,1855,240,184,59,732,0,0,1,0,5
2791,50,16,218,139,228,225,203,107,1348,1,0,0,0,5
2746,35,8,190,-10,240,219,224,140,1044,1,0,0,0,5
2796,131,9,0,0,2794,235,235,132,2323,1,0,0,0,5
2916,320,11,95,9,5002,191,229,178,1708,1,0,0,0,5
2701,112,23,234,85,1411,252,210,74,731,1,0,0,0,5
2743,270,1,127,2,240,216,238,160,1129,1,0,0,0,5
2565,332,4,150,11,1566,211,235,162,1683,0,0,1,0,5
2806,179,25,67,26,934,221,246,143,3141,0,0,1,0,5
2820,110,21,190,95,2002,251,211,78,511,0,0,1,0,5
2901,266,17,882,232,2315,173,245,209,1630,0,0,1,0,5
2566,330,18,108,38,845,176,216,179,1182,0,0,1,0,5
2848,91,35,247,-51,301,248,162,12,2135,1,0,0,0,5
2502,357,9,323,24,671,206,224,156,3666,1,0,0,0,5
2761,150,19,309,107,1650,241,236,117,947,1,0,0,0,5
2718,90,18,30,-2,2719,244,209,87,2207,1,0,0,0,5
2886,54,18,170,56,350,228,197,96,1595,1,0,0,0,5
2785,106,15,309,81,430,244,221,101,404,1,0,0,0,5
2730,211,29,95,48,1261,183,252,188,1630,0,0,1,0,5
2635,263,15,30,6,1434,180,246,204,1206,0,0,1,0,6
2358,64,12,108,43,1114,231,215,115,883,0,0,0,1,6
2582,300,27,90,23,1146,137,218,217,658,0,0,1,0,6
1900,328,31,42,1,95,130,187,187,816,0,0,0,1,6
2359,301,23,30,15,899,149,223,211,1542,0,0,0,1,6
2709,326,22,30,17,1468,160,209,186,1749,0,0,1,0,6
2250,294,16,60,14,1617,175,235,200,824,0,0,0,1,6
2280,329,3,0,0,1129,213,236,161,1216,0,0,0,1,6
2333,117,14,124,50,1155,243,227,110,1063,0,0,0,1,6
2161,308,27,127,73,830,135,211,210,895,0,0,0,1,6
2537,44,15,150,9,417,222,206,115,1440,0,0,1,0,6
2039,334,21,30,5,421,168,208,176,541,0,0,0,1,6
2466,141,3,0,0,865,224,238,150,702,0,0,1,0,6
2432,298,21,342,-17,990,158,228,209,90,0,0,0,1,6
2396,91,21,85,24,607,247,202,74,1015,0,0,1,0,6
1900,20,25,124,49,108,193,177,110,641,0,0,0,1,6
2651,349,26,182,44,1643,164,188,155,2736,0,0,1,0,6
2459,116,16,382,103,787,246,223,100,1365,0,0,0,1,6
2419,292,23,297,13,1050,149,228,216,67,0,0,0,1,6
2437,51,13,120,53,384,226,212,118,492,0,0,0,1,6
2342,315,20,331,59,1230,162,219,195,957,0,0,0,1,6
2583,124,10,0,0,1734,238,233,125,2905,0,0,1,0,6
2632,245,20,30,10,1429,176,251,210,1180,0,0,1,0,6
2137,342,19,30,6,631,178,208,168,902,0,0,0,1,6
2438,88,6,339,90,1273,230,229,133,720,0,0,0,1,6
2483,18,13,95,15,1415,210,213,138,841,0,0,1,0,6
2035,342,19,306,-22,663,179,209,167,875,0,0,0,1,6
2232,65,31,42,16,484,231,162,40,966,0,0,0,1,6
2145,360,27,268,108,361,169,179,138,592,0,0,0,1,6
2496,5,15,170,9,532,200,210,146,1399,0,0,0,1,6
2196,1,33,67,28,1548,155,161,128,283,0,0,0,1,6
2364,354,23,418,58,979,176,194,151,1200,0,0,0,1,6
2133,8,32,342,-47,799,167,161,117,785,0,0,0,1,6
2329,53,19,216,67,1150,227,196,95,696,0,0,0,1,6
2309,303,14,108,27,1507,180,232,193,661,0,0,0,1,6
2428,319,19,234,60,1110,168,219,190,800,0,0,0,1,6
2658,253,15,30,3,1466,185,249,201,1320,0,0,1,0,6
2374,38,24,134,82,1213,212,180,91,1154,0,0,0,1,6
2437,18,23,360,167,732,195,184,118,693,0,0,0,1,6
2361,284,17,67,17,966,170,238,207,1531,0,0,0,1,6
2633,28,16,256,18,1896,212,205,125,2135,0,0,1,0,6
2317,323,9,85,5,1572,197,231,173,603,0,0,0,1,6
2332,90,0,30,0,384,219,237,155,1328,0,0,0,1,6
2150,5,34,60,20,430,156,153,118,424,0,0,0,1,6
2459,106,7,30,0,1426,232,232,132,1060,0,0,1,0,6
2440,324,18,247,62,731,172,218,184,511,0,0,0,1,6
2525,24,16,175,35,1470,210,205,128,994,0,0,1,0,6
2597,205,20,30,-8,2227,205,254,177,630,0,0,1,0,6
2724,324,25,90,54,1423,148,204,191,1805,0,0,1,0,6
2341,303,19,127,35,1184,165,228,202,1385,0,0,0,1,6
2489,57,10,0,0,1292,227,219,125,1165,0,0,1,0,6
2799,337,23,134,33,1677,164,202,173,1637,0,0,1,0,6
2262,2,12,42,9,1321,203,216,151,541,0,0,0,1,6
2756,326,23,297,134,1702,157,207,187,1397,0,0,1,0,6
2636,33,29,42,20,1159,200,163,82,824,0,0,1,0,6
2696,53,5,247,18,2252,223,229,142,1830,0,0,1,0,6
2434,355,29,150,78,618,160,176,144,819,0,0,1,0,6
2470,114,14,424,114,808,243,225,108,1374,0,0,0,1,6
2325,63,17,30,6,1167,233,204,98,902,0,0,0,1,6
2166,72,33,30,25,666,236,159,27,938,0,0,0,1,6
2407,85,18,175,49,853,243,208,88,1338,0,0,0,1,6
2148,209,19,190,84,541,202,254,181,1020,0,0,0,1,6
2427,73,22,30,12,942,239,191,71,927,0,0,1,0,6
2505,56,23,67,20,1338,228,185,79,1230,0,0,1,0,6
2373,218,29,162,103,1243,175,252,198,484,0,0,0,1,6
2423,308,11,228,62,743,189,233,184,1455,0,0,0,1,6
2538,314,28,95,49,1371,134,205,205,1824,0,0,1,0,6
2754,308,17,351,97,1847,173,228,194,2046,0,0,1,0,6
2376,131,9,30,-5,153,235,235,132,331,0,0,1,0,6
2813,327,20,60,18,1556,167,213,184,1790,0,0,1,0,6
2690,38,10,153,36,2136,220,217,131,1984,0,0,1,0,6
2380,27,8,0,0,162,217,222,141,335,0,0,1,0,6
2329,332,6,277,115,1650,207,233,165,854,0,0,0,1,6
1968,354,37,134,46,150,136,152,136,870,0,0,0,1,6
2823,56,22,335,174,1150,228,189,83,525,0,0,1,0,6
2285,281,19,60,14,1006,166,239,211,446,0,0,0,1,6
2123,6,36,300,59,488,153,147,112,990,0,0,0,1,6
2194,323,29,256,126,680,134,196,194,916,0,0,0,1,6
2104,274,28,300,40,480,136,234,231,1063,0,0,0,1,6
2498,90,5,0,0,1216,228,231,137,1461,0,0,1,0,6
2412,332,28,175,78,819,145,193,181,1053,0,0,0,1,6
2400,11,18,192,89,870,198,200,136,997,0,0,0,1,6
2604,21,11,153,9,1850,213,217,140,2045,0,0,1,0,6
2453,53,24,150,59,757,225,180,75,1055,0,0,1,0,6
2348,45,22,120,77,934,220,188,92,932,0,0,0,1,6
2737,34,29,190,100,1291,202,163,80,626,0,0,1,0,6
2562,125,10,0,0,726,237,233,126,1170,0,0,1,0,6
2521,27,23,120,27,2253,203,182,106,711,0,0,1,0,6
2710,302,30,247,142,1298,125,211,219,912,0,0,1,0,6
1908,25,32,134,53,120,186,154,85,849,0,0,0,1,6
2689,76,10,390,-31,713,232,222,121,162,0,0,1,0,6
2424,145,15,60,-2,454,240,236,122,1355,0,0,0,1,6
2335,285,17,330,52,1290,169,237,207,927,0,0,0,1,6
2624,86,18,277,13,1782,243,208,88,1907,0,0,1,0,6
2262,94,21,85,15,1239,248,203,73,641,0,0,0,1,6
2557,1,14,0,0,888,199,213,150,1041,0,0,1,0,6
2362,333,25,162,73,990,156,200,179,866,0,0,0,1,6
2366,303,23,30,16,872,150,222,209,1560,0,0,0,1,6
2145,351,24,247,112,384,169,191,154,607,0,0,0,1,6
2408,24,11,60,14,698,214,215,136,1116,0,0,1,0,6
2332,53,26,67,27,1208,224,175,69,1275,0,0,0,1,6
2523,322,8,330,95,642,200,232,172,351,0,0,0,1,6
2381,26,18,258,91,904,209,199,122,942,0,0,0,1,6
2598,50,22,90,-1,626,224,188,88,1293,0,0,1,0,6
2416,276,19,67,10,457,166,241,213,324,0,0,0,1,6
2549,309,25,30,13,1678,144,214,207,1498,0,0,1,0,6
2594,156,6,42,-8,2215,228,241,147,631,0,0,1,0,6
2099,326,34,108,63,430,118,181,192,677,0,0,0,1,6
2077,4,21,216,79,467,188,196,141,671,0,0,0,1,6
2654,331,12,85,22,2256,192,225,172,2581,0,0,1,0,6
2329,252,10,190,85,1033,197,247,188,598,0,0,0,1,6
2840,345,17,120,45,1566,185,212,164,1836,0,0,1,0,6
2524,311,28,134,56,726,134,207,208,582,0,0,1,0,6
2652,6,12,190,20,2148,205,216,148,2495,0,0,1,0,6
2474,96,15,30,-15,638,242,218,101,819,0,0,1,0,6
2485,180,4,0,0,1304,221,242,156,1390,0,0,1,0,6
2726,321,23,60,34,1465,155,210,192,1766,0,0,1,0,6
2775,311,10,446,118,1803,192,233,181,1954,0,0,1,0,6
2341,260,24,120,35,1299,157,245,223,1454,0,0,0,1,6
2347,282,23,180,77,1201,151,234,220,366,0,0,0,1,6
1928,270,17,30,8,270,173,244,209,722,0,0,0,1,6
2785,85,17,319,90,1052,242,210,92,402,0,0,1,0,6
2612,332,16,30,7,1271,183,219,175,1315,0,0,1,0,6
2765,2,8,417,113,2016,209,224,154,2071,0,0,1,0,6
2649,333,19,0,0,1282,174,213,176,720,0,0,1,0,6
2601,297,31,95,65,1657,119,212,225,1518,0,0,1,0,6
2286,354,30,108,55,912,157,174,144,1184,0,0,0,1,6
2711,23,23,124,62,1320,201,185,112,641,0,0,1,0,6
2507,82,2,0,0,342,221,236,151,1594,0,0,0,1,6
2227,307,31,175,79,815,121,205,216,1082,0,0,0,1,6
2698,37,9,175,44,2188,220,220,135,2044,0,0,1,0,6
2617,59,10,513,37,1470,228,219,124,1785,0,0,1,0,6
2568,32,22,153,-5,571,209,186,104,1261,0,0,1,0,6
2057,325,28,300,208,270,140,197,191,849,0,0,0,1,6
2674,330,24,85,30,2221,155,202,183,2430,0,0,1,0,6
2456,74,25,30,-8,1127,240,184,59,1031,0,0,1,0,6
2644,82,9,85,12,2205,233,225,124,2613,0,0,1,0,6
2531,89,15,30,-2,1381,242,214,98,702,0,0,1,0,6
2108,312,14,67,4,990,182,229,187,713,0,0,0,1,6
2511,46,19,67,17,1747,222,195,100,566,0,0,1,0,6
2108,313,31,335,44,420,123,199,208,1006,0,0,0,1,6
2078,34,10,0,0,212,219,218,134,484,0,0,0,1,6
2643,329,27,150,59,1200,147,198,184,1986,0,0,1,0,6
2454,324,15,30,3,703,181,223,181,1187,0,0,0,1,6
2722,48,14,255,73,2163,224,209,116,2281,0,0,1,0,6
2356,52,22,120,17,904,225,186,84,962,0,0,0,1,6
2437,126,12,323,81,864,241,231,118,1224,0,0,0,1,6
2193,334,28,192,110,764,145,190,178,983,0,0,0,1,6
2450,347,8,376,82,1082,204,227,161,890,0,0,0,1,6
2697,117,11,234,48,2268,238,230,121,2133,0,0,1,0,6
2436,184,29,309,166,1142,212,245,146,524,0,0,0,1,6
2446,337,10,420,140,1057,197,225,167,1201,0,0,0,1,6
2360,18,10,124,55,1100,212,218,142,908,0,0,0,1,6
2562,23,21,30,16,1222,203,191,118,1863,0,0,1,0,6
2391,74,15,120,33,866,237,210,101,1383,0,0,0,1,6
2136,324,28,175,95,474,140,199,192,684,0,0,0,1,6
2486,225,3,0,0,930,215,242,165,1253,0,0,1,0,6
2412,125,6,633,106,731,230,236,139,1173,0,0,0,1,6
2713,69,12,30,1,1110,233,216,113,1338,0,0,1,0,6
2735,319,25,85,-7,1443,147,208,197,1794,0,0,1,0,6
2391,315,2,60,8,553,213,237,162,677,0,0,1,0,6
2541,41,18,85,5,2654,219,197,106,782,0,0,1,0,6
2475,271,11,420,222,815,191,244,192,376,0,0,0,1,6
2504,335,13,0,0,1482,189,221,171,1729,0,0,1,0,6
2493,345,28,60,18,1158,155,184,161,1690,0,0,1,0,6
2445,338,14,384,86,1167,190,220,169,808,0,0,0,1,6
2457,56,25,162,63,799,227,178,70,1019,0,0,1,0,6
2537,25,26,124,62,2161,196,174,102,708,0,0,1,0,6
2742,297,29,295,168,1333,127,216,223,967,0,0,1,0,6
2492,311,29,67,26,774,130,206,209,607,0,0,1,0,6
2655,335,25,134,51,1812,155,197,177,2695,0,0,1,0,6
2520,162,12,0,0,1134,232,243,140,1533,0,0,1,0,6
2791,11,14,268,-15,1231,205,212,142,2126,0,0,1,0,6
2483,326,21,300,105,671,164,211,185,421,0,0,0,1,6
2288,289,32,256,170,765,115,217,233,1090,0,0,0,1,6
2645,343,22,180,34,2037,169,199,166,2534,0,0,1,0,6
2123,314,22,60,16,1092,158,217,198,636,0,0,0,1,6
2381,287,22,30,9,1345,152,232,218,722,0,0,0,1,6
2121,345,14,124,30,295,191,217,164,404,0,0,0,1,6
2456,159,11,418,100,808,232,242,140,1199,0,0,0,1,6
1905,19,27,134,58,120,188,171,108,636,0,0,0,1,6
2608,26,10,190,13,1816,215,218,138,2023,0,0,1,0,6
2200,310,29,108,49,1253,128,205,210,684,0,0,0,1,6
2492,311,34,85,34,765,112,195,213,577,0,0,1,0,6
2103,309,9,42,0,1015,195,234,179,684,0,0,0,1,6
2542,292,25,90,24,1008,142,226,220,1641,0,0,1,0,6
2318,17,21,277,122,914,197,191,124,757,0,0,0,1,6
2444,179,11,0,0,552,225,247,153,649,0,0,1,0,6
2605,70,23,242,97,1410,238,190,71,1790,0,0,1,0,6
2422,2,22,60,13,607,184,194,142,1261,0,0,0,1,6
2109,66,34,192,63,256,230,152,25,443,0,0,0,1,6
2384,310,24,127,38,1256,149,216,204,626,0,0,0,1,6
2269,328,21,60,19,1113,165,211,184,816,0,0,0,1,6
2437,340,22,42,6,1291,169,203,169,382,0,0,0,1,6
2493,75,12,42,6,459,234,217,113,1276,0,0,0,1,6
2308,9,12,212,73,994,206,216,146,1266,0,0,0,1,6
2729,23,12,335,58,2382,213,214,136,1931,0,0,1,0,6
2046,356,24,95,48,339,173,189,147,552,0,0,0,1,6
2535,14,15,256,45,1413,205,208,137,1050,0,0,1,0,6
2338,350,27,42,15,911,163,185,153,966,0,0,0,1,6
2605,50,14,67,10,2089,226,208,113,2170,0,0,1,0,6
2675,86,8,433,-39,684,232,227,129,85,0,0,1,0,6
2053,10,23,330,-4,721,189,188,130,841,0,0,0,1,6
2669,39,10,170,30,1889,221,218,131,1909,0,0,1,0,6
2485,328,14,90,15,902,185,222,177,785,0,0,1,0,6
2412,335,16,212,63,785,181,216,173,1513,0,0,0,1,6
2439,352,16,30,4,591,191,211,157,1276,0,0,0,1,6
2437,63,8,0,0,633,227,224,131,1620,0,0,1,0,6
2408,230,16,0,0,1604,194,253,194,424,0,0,1,0,6
2558,104,27,108,26,1926,253,194,51,576,0,0,1,0,6
2518,130,8,0,0,339,233,236,135,1598,0,0,1,0,6
2488,309,28,67,22,782,133,209,211,626,0,0,1,0,6
2645,83,28,192,25,1873,245,179,43,1989,0,0,1,0,6
2358,5,33,256,88,726,158,157,120,577,0,0,0,1,6
2542,111,9,0,0,721,236,230,125,1061,0,0,1,0,6
2655,81,12,134,9,2202,237,218,110,2130,0,0,1,0,6
2370,328,18,247,87,1201,173,215,181,1050,0,0,0,1,6
2421,287,30,67,36,1146,125,223,231,828,0,0,0,1,6
2499,65,15,566,87,514,233,208,103,942,0,0,0,1,6
2384,342,12,162,77,926,194,221,165,750,0,0,0,1,6
2467,41,5,42,2,85,221,229,144,1253,0,0,1,0,6
2657,49,15,212,41,2298,225,206,111,2283,0,0,1,0,6
2074,13,29,175,96,192,178,167,112,446,0,0,0,1,6
2823,340,21,190,28,1722,170,204,170,1624,0,0,1,0,6
2436,52,20,384,95,677,226,192,91,1401,0,0,0,1,6
2473,108,12,60,1,469,240,226,115,1348,0,0,0,1,6
2531,247,6,30,3,1179,207,245,176,1409,0,0,1,0,6
2399,323,20,124,34,726,165,215,187,1495,0,0,0,1,6
2513,56,23,30,1,1298,228,185,79,742,0,0,1,0,6
2494,14,10,240,29,283,211,220,145,1115,0,0,1,0,6
2663,300,29,162,83,1350,127,214,220,931,0,0,1,0,6
2166,38,26,108,38,780,210,174,86,845,0,0,0,1,6
2311,9,25,30,15,1170,182,180,127,1015,0,0,0,1,6
2429,341,21,277,93,859,171,203,168,607,0,0,0,1,6
2204,110,27,60,30,1423,254,198,52,497,0,0,0,1,6
2379,36,7,30,-1,595,220,225,141,576,0,0,1,0,6
2562,93,5,30,3,1380,227,233,140,2488,0,0,1,0,6
2617,305,28,150,58,1124,134,213,214,664,0,0,1,0,6
2059,332,31,42,20,379,135,185,181,636,0,0,0,1,6
2571,86,10,424,119,636,234,224,120,1104,0,0,1,0,6
2218,303,30,180,129,671,126,211,218,934,0,0,0,1,6
2485,74,24,228,91,811,240,187,64,968,0,0,1,0,6
2330,323,23,127,65,1172,156,210,190,684,0,0,0,1,6
2426,343,15,42,8,671,188,216,166,1195,0,0,0,1,6
2435,63,18,342,94,655,233,202,94,1403,0,0,0,1,6
2718,282,28,256,134,1390,131,228,231,1006,0,0,1,0,6
2652,214,10,30,-1,1999,211,250,174,1921,0,0,1,0,6
2679,30,27,108,55,1248,200,171,93,735,0,0,1,0,6
2469,256,16,402,105,738,180,248,206,1320,0,0,0,1,6
2559,16,7,30,3,1273,214,226,148,2406,0,0,1,0,6
2295,21,27,300,114,933,192,173,105,793,0,0,0,1,6
2137,16,31,192,101,510,177,159,103,750,0,0,0,1,6
2768,270,1,474,117,2037,216,238,160,2044,0,0,1,0,6
2402,94,17,120,39,537,244,213,93,960,0,0,1,0,6
2633,108,4,470,25,1650,226,235,144,1962,0,0,1,0,6
2493,15,17,60,8,1503,202,201,133,878,0,0,1,0,6
2444,143,2,0,0,1812,223,238,151,212,0,0,1,0,6
2465,15,3,256,14,912,217,233,154,1041,0,0,0,1,6
2555,169,10,30,4,1374,228,244,148,1307,0,0,1,0,6
2466,81,3,30,-1,67,223,234,146,1282,0,0,1,0,6
2506,189,17,0,0,1611,219,250,159,1560,0,0,1,0,6
2443,19,16,190,33,404,207,204,131,1176,0,0,0,1,6
2652,56,12,170,43,2245,228,215,118,2191,0,0,1,0,6
2456,212,12,516,83,750,210,251,176,1234,0,0,0,1,6
2471,256,2,0,0,966,214,240,163,830,0,0,1,0,6
1919,22,29,162,68,150,189,166,99,666,0,0,0,1,6
1916,320,24,190,60,162,151,210,195,832,0,0,0,1,6
2471,4,6,366,67,474,212,228,154,1084,0,0,0,1,6
2337,343,20,108,30,1239,175,205,166,295,0,0,0,1,6
2433,225,24,60,22,1379,181,254,201,691,0,0,0,1,6
2736,55,26,134,63,1230,225,174,66,547,0,0,1,0,6
2235,307,19,150,53,1347,164,225,199,708,0,0,0,1,6
2485,268,6,0,0,1253,204,243,178,1187,0,0,1,0,6
2482,338,23,228,54,834,165,201,172,537,0,0,0,1,6
2701,301,29,242,134,1273,128,213,219,883,0,0,1,0,6
2519,17,29,134,30,1980,183,166,107,807,0,0,1,0,6
2515,47,19,60,21,671,223,194,98,865,0,0,1,0,6
2428,320,20,268,105,1503,163,216,191,443,0,0,0,1,6
2455,249,12,134,5,918,195,249,191,150,0,0,0,1,6
2435,69,19,240,38,566,236,200,88,1018,0,0,1,0,6
2508,306,18,319,93,633,168,227,198,365,0,0,0,1,6
2480,350,14,85,10,319,194,216,159,1187,0,0,0,1,6
2449,151,17,362,93,866,239,237,122,1231,0,0,0,1,6
2471,206,13,175,21,875,211,252,173,124,0,0,0,1,6
2116,27,17,426,52,450,211,202,123,994,0,0,0,1,6
